set_no,name,url
8226,Mud Masher,/sets/8226-1/Mud-Masher
8233,Blue Thunder vs. The Stinger,/sets/8233-1/Blue-Thunder-vs-The-Stinger
8239,Cyber Slam Spider,/sets/8239-1/Cyber-Slam-Spider
8245,Robots Revenge,/sets/8245-1/Robots-Revenge
8248,Forklift,/sets/8248-1/Forklift
8257,Cyber Strikers,/sets/8257-1/Cyber-Strikers
8266,Spyder Slayer,/sets/8266-1/Spyder-Slayer
8417,Mag Wheel Master,/sets/8417-1/Mag-Wheel-Master
8428,Concept Car,/sets/8428-1/Concept-Car
8432,Concept Car,/sets/8432-1/Concept-Car
8462,Tow Truck,/sets/8462-1/Tow-Truck
8482,CyberMaster,/sets/8482-1/CyberMaster
8483,CyberMaster,/sets/8483-1/CyberMaster
9020,LEGO Soft Starter Set,/sets/9020-1/LEGO-Soft-Starter-Set
9071,Building Plates,/sets/9071-1/Building-Plates
9137,Farm Animals Set,/sets/9137-1/Farm-Animals-Set
9139,Push Train Set,/sets/9139-1/Push-Train-Set
9203,Tech Machines,/sets/9203-2/Tech-Machines
9243,"Doors, Windows and Roof Tiles",/sets/9243-1/Doors-Windows-and-Roof-Tiles
9251,Big Bulk Set,/sets/9251-1/Big-Bulk-Set
9265,Roof Tiles,/sets/9265-1/Roof-Tiles
9269,Wheels and Axles,/sets/9269-1/Wheels-and-Axles
9286,Building Plates Set,/sets/9286-1/Building-Plates-Set
9370,Lego System Road Plates,/sets/9370-1/Lego-System-Road-Plates
9377,Adventurers combined set,/sets/9377-1/Adventurers-combined-set
9713,Infrared Transmission Tower,/sets/9713-1/Infrared-Transmission-Tower
9719,Robotics Invention System,/sets/9719-1/Robotics-Invention-System
9725,Amusement Park Set,/sets/9725-1/Amusement-Park-Set
9730,Robo Sports,/sets/9730-1/Robo-Sports
9732,Extreme Creatures,/sets/9732-1/Extreme-Creatures
9780,ROBOLAB Starter Building Set,/sets/9780-1/ROBOLAB-Starter-Building-Set
9806,Play Table,/sets/9806-1/Play-Table
9937,Small Chain Links,/sets/9937-1/Small-Chain-Links
78579,Action Pack,/sets/78579-1/Action-Pack
880001,Competition Racers and Stop Watch,/sets/880001-1/Competition-Racers-and-Stop-Watch
880002,World Cup Starter Set,/sets/880002-1/World-Cup-Starter-Set
Crazy Action Contraptions,A LEGO Ideas Book,/sets/ISBN1570541574-1/Crazy-Action-Contraptions-A-LEGO-Ideas-Book
1029,Milk Delivery Truck,/sets/1029-1/Milk-Delivery-Truck
1054,Stena Line Ferry,/sets/1054-1/Stena-Line-Ferry
1061,Single Disc Pack,/sets/1061-1/Single-Disc-Pack
1068,Air Patrol,/sets/1068-1/Air-Patrol
1069,Speedboat,/sets/1069-1/Speedboat
1070,Stunt Flyer,/sets/1070-1/Stunt-Flyer
1076,Advent Calendar,/sets/1076-1/Advent-Calendar
1088,Road Burner,/sets/1088-1/Road-Burner
1094,Johnny Thunder,/sets/1094-1/Johnny-Thunder
1095,Super Sub,/sets/1095-1/Super-Sub
1096,Race Buggy,/sets/1096-1/Race-Buggy
1097,Res-Q Runner,/sets/1097-1/Res-Q-Runner
1098,Hang Glider,/sets/1098-1/Hang-Glider
1099,Ninja Blaster,/sets/1099-1/Ninja-Blaster
1106,"Basic Building Set, 5+",/sets/1106-2/Basic-Building-Set-5
1127,Santa,/sets/1127-1/Santa
1128,Santa on Skis,/sets/1128-1/Santa-on-Skis
1129,Santa on Reindeer,/sets/1129-1/Santa-on-Reindeer
1180,Space Port Moon Buggy,/sets/1180-1/Space-Port-Moon-Buggy
1181,Space Jet,/sets/1181-1/Space-Jet
1182,Adventurers Raft,/sets/1182-1/Adventurers-Raft
1183,Mummy and Cart,/sets/1183-1/Mummy-and-Cart
1184,Cart,/sets/1184-1/Cart
1185,Raft,/sets/1185-1/Raft
1186,Cart,/sets/1186-1/Cart
1187,Glider,/sets/1187-1/Glider
1188,Fire Formula,/sets/1188-1/Fire-Formula
1189,Rocket Boat,/sets/1189-1/Rocket-Boat
1190,Retro Buggy,/sets/1190-1/Retro-Buggy
1191,Try Bird,/sets/1191-1/Try-Bird
1192,Stack N' Learn Gift Box,/sets/1192-1/Stack-N-Learn-Gift-Box
1193,Water Park Tub,/sets/1193-1/Water-Park-Tub
1194,Birthday Table Set,/sets/1194-1/Birthday-Table-Set
1246,Helicopter,/sets/1246-1/Helicopter
1247,Patrol Car,/sets/1247-1/Patrol-Car
1248,Fire Boat,/sets/1248-1/Fire-Boat
1249,Tri-motorbike,/sets/1249-1/Tri-motorbike
1250,Dragster,/sets/1250-1/Dragster
1251,Go-Cart,/sets/1251-1/Go-Cart
1252,Shell Tanker,/sets/1252-1/Shell-Tanker
1253,Shell Race Car Transporter,/sets/1253-1/Shell-Race-Car-Transporter
1254,Shell Convenience Store,/sets/1254-1/Shell-Convenience-Store
1255,Shell Car Wash,/sets/1255-1/Shell-Car-Wash
1256,Shell Service Station,/sets/1256-1/Shell-Service-Station
1257,Tricycle,/sets/1257-1/Tricycle
1258,Buggy,/sets/1258-1/Buggy
1259,Motorbike,/sets/1259-1/Motorbike
1260,Car,/sets/1260-1/Car
1265,Moon Buggy,/sets/1265-1/Moon-Buggy
1266,Space Probe,/sets/1266-1/Space-Probe
1268,Bike Blaster,/sets/1268-1/Bike-Blaster
1269,White Ninja,/sets/1269-1/White-Ninja
1271,Jungle Surprise,/sets/1271-1/Jungle-Surprise
1274,Light Hover,/sets/1274-1/Light-Hover
1275,Chainsaw Bulldozer,/sets/1275-1/Chainsaw-Bulldozer
1276,Helicopter Transport,/sets/1276-1/Helicopter-Transport
1277,Drill Craft,/sets/1277-1/Drill-Craft
1841,{Aeroplane},/sets/1841-1/{Aeroplane}
1995,{Racer},/sets/1995-1/{Racer}
2025,{Boat},/sets/2025-1/{Boat}
2030,Squirting Frog,/sets/2030-1/Squirting-Frog
2031,Tiny Turtle,/sets/2031-1/Tiny-Turtle
2032,{Helicopter},/sets/2032-1/{Helicopter}
2039,Paddleboat,/sets/2039-1/Paddleboat
2044,Waterlily Princess and Friend,/sets/2044-1/Waterlily-Princess-and-Friend
2045,{Car},/sets/2045-1/{Car}
2046,Fishing Fun,/sets/2046-1/Fishing-Fun
2047,{Aeroplane},/sets/2047-1/{Aeroplane}
2069,{Boat},/sets/2069-1/{Boat}
2071,My First Plane,/sets/2071-1/My-First-Plane
2075,{Aeroplane},/sets/2075-1/{Aeroplane}
2076,Cubby House,/sets/2076-1/Cubby-House
2101,Circus Catapult,/sets/2101-1/Circus-Catapult
2103,Busy Builder Starter Set,/sets/2103-1/Busy-Builder-Starter-Set
2104,Wilma Whale,/sets/2104-1/Wilma-Whale
2106,Scoop 'n' Squirt Fun Pack,/sets/2106-1/Scoop-n-Squirt-Fun-Pack
2107,Turtle Wagon,/sets/2107-1/Turtle-Wagon
2108,Perky Paddler,/sets/2108-1/Perky-Paddler
2109,{unknown},/sets/2109-1/{unknown}
2190,Storage Frog,/sets/2190-1/Storage-Frog
2229,"Basic Building Set, 3+",/sets/2229-1/Basic-Building-Set-3
2280,Brick Runner,/sets/2280-1/Brick-Runner
2281,Maxi Brick Runner,/sets/2281-1/Maxi-Brick-Runner
2284,Clown Go Round,/sets/2284-1/Clown-Go-Round
2294,Ladybug,/sets/2294-1/Ladybug
2299,Pingo,/sets/2299-1/Pingo
2300,"Small Bucket, Green",/sets/2300-1/Small-Bucket-Green
2466,"Medium Bucket, Yellow",/sets/2466-1/Medium-Bucket-Yellow
2467,DUPLO Bucket,/sets/2467-1/DUPLO-Bucket
2588,Safari Building Set,/sets/2588-2/Safari-Building-Set
2719,Heli-Monster,/sets/2719-1/Heli-Monster
2728,The Chopper,/sets/2728-1/The-Chopper
2729,Quattro Leg,/sets/2729-1/Quattro-Leg
2742,Loudspeaker,/sets/2742-1/Loudspeaker
2743,Pendulum Nose,/sets/2743-1/Pendulum-Nose
2744,Propeller Man,/sets/2744-1/Propeller-Man
2757,Bad Monkey,/sets/2757-1/Bad-Monkey
2759,Rotor-Head,/sets/2759-1/Rotor-Head
2769,Aircraft and Boat,/sets/2769-1/Aircraft-and-Boat
2774,Red Tiger,/sets/2774-1/Red-Tiger
2803,Dinosaur Babies,/sets/2803-1/Dinosaur-Babies
2807,Big Wheeler,/sets/2807-1/Big-Wheeler
2808,My Own Building Site,/sets/2808-1/My-Own-Building-Site
2811,Fire and Police Station,/sets/2811-1/Fire-and-Police-Station
2814,Building Team,/sets/2814-1/Building-Team
2819,Brick Mixer,/sets/2819-1/Brick-Mixer
2821,Dinosaurs Fun Forest,/sets/2821-1/Dinosaurs-Fun-Forest
2828,Supper Time,/sets/2828-1/Supper-Time
2829,Nap Time,/sets/2829-1/Nap-Time
2830,The Strawberries,/sets/2830-1/The-Strawberries
2831,The Toadstools,/sets/2831-1/The-Toadstools
2832,The Bluebells,/sets/2832-1/The-Bluebells
2833,"Lila, the Big Bluebell",/sets/2833-1/Lila-the-Big-Bluebell
2834,The Meadowsweets,/sets/2834-1/The-Meadowsweets
2858,Girl with Two Cats,/sets/2858-1/Girl-with-Two-Cats
2893,Boy with ghost,/sets/2893-1/Boy-with-ghost
2981,Pooh and his Honeypot,/sets/2981-1/Pooh-and-his-Honeypot
2982,Pooh's Birthday,/sets/2982-1/Pooh-s-Birthday
2983,Pooh and Tigger Play Hide and Seek,/sets/2983-1/Pooh-and-Tigger-Play-Hide-and-Seek
2984,Pooh and Piglet go Honey-Hunting,/sets/2984-1/Pooh-and-Piglet-go-Honey-Hunting
2985,Tigger's Slippery Slide,/sets/2985-1/Tigger-s-Slippery-Slide
2987,Welcome to the Hundred Acre Wood,/sets/2987-1/Welcome-to-the-Hundred-Acre-Wood
2988,A Surprise for Eeyore,/sets/2988-1/A-Surprise-for-Eeyore
3000,Tribuggy,/sets/3000-1/Tribuggy
3001,Propeller Buggy,/sets/3001-1/Propeller-Buggy
3003,Bike,/sets/3003-1/Bike
3005,Piston Car,/sets/3005-1/Piston-Car
3024,Building Table,/sets/3024-1/Building-Table
3032,Special Value Bucket,/sets/3032-1/Special-Value-Bucket
3036,Large Bucket,/sets/3036-1/Large-Bucket
3039,Adventurers Plane,/sets/3039-1/Adventurers-Plane
3041,"Basic Building Set, 5+",/sets/3041-1/Basic-Building-Set-5
3050,Shanghai Surprise,/sets/3050-1/Shanghai-Surprise
3051,Blaze Attack,/sets/3051-1/Blaze-Attack
3052,Ninja Fire Fortress,/sets/3052-1/Ninja-Fire-Fortress
3053,Emperor's Stronghold,/sets/3053-1/Emperor-s-Stronghold
3066,Cosmo Glider,/sets/3066-1/Cosmo-Glider
3067,Test Shuttle X,/sets/3067-1/Test-Shuttle-X
3068,Radar Buggy,/sets/3068-1/Radar-Buggy
3069,Cosmic Wing,/sets/3069-1/Cosmic-Wing
3070,Mosquito,/sets/3070-1/Mosquito
3071,Light Flyer,/sets/3071-1/Light-Flyer
3072,Megatax,/sets/3072-1/Megatax
3073,Kana Booster,/sets/3073-1/Kana-Booster
3074,Red Ninja's Dragon Glider,/sets/3074-1/Red-Ninja-s-Dragon-Glider
3075,Ninja Master's Boat,/sets/3075-1/Ninja-Master-s-Boat
3076,White Ninja's Tank,/sets/3076-1/White-Ninja-s-Tank
3077,Ninja Shogun's Mini Base,/sets/3077-1/Ninja-Shogun-s-Mini-Base
3130,Swinging Stroller,/sets/3130-1/Swinging-Stroller
3132,Emma,/sets/3132-1/Emma
3134,Marie in Happy Flowers,/sets/3134-1/Marie-in-Happy-Flowers
3135,Olivia in Fancy Wear,/sets/3135-1/Olivia-in-Fancy-Wear
3136,Chris,/sets/3136-1/Chris
3137,Casual Wear for Men,/sets/3137-1/Casual-Wear-for-Men
3138,Fashion Wear for Ladies,/sets/3138-1/Fashion-Wear-for-Ladies
3139,Windbreaker and Jeans,/sets/3139-1/Windbreaker-and-Jeans
3140,Dancing Circle Dress for Girls,/sets/3140-1/Dancing-Circle-Dress-for-Girls
3141,Snuggly Baby Wear,/sets/3141-1/Snuggly-Baby-Wear
3142,Marie's Room,/sets/3142-1/Marie-s-Room
3143,Camping Trip,/sets/3143-1/Camping-Trip
3144,Horse Stable,/sets/3144-1/Horse-Stable
3146,Carry and Shopping Accessories,/sets/3146-1/Carry-and-Shopping-Accessories
3233,Freestyle Contraption,/sets/3233-1/Freestyle-Contraption
3234,Contraption Set,/sets/3234-1/Contraption-Set
3438,McDonalds Restaurant,/sets/3438-1/McDonalds-Restaurant
3505,Aeroplane,/sets/3505-1/Aeroplane
3506,Motorbike,/sets/3506-1/Motorbike
3520,Forklift,/sets/3520-1/Forklift
3521,Racer,/sets/3521-1/Racer
3533,{unknown},/sets/3533-1/{unknown}
3554,Helicopter,/sets/3554-1/Helicopter
3555,Jeep,/sets/3555-1/Jeep
3582,Super Constructor Set,/sets/3582-1/Super-Constructor-Set
3803,Robotics Invention System Upgrade Kit,/sets/3803-1/Robotics-Invention-System-Upgrade-Kit
3913,Darth Vader,/sets/3913-2/Darth-Vader
3914,Luke Skywalker,/sets/3914-2/Luke-Skywalker
4281,Trial Classic Bag 3+,/sets/4281-1/Trial-Classic-Bag-3
4282,Trial Classic Bag 5+,/sets/4282-1/Trial-Classic-Bag-5
4283,Trial Size Box 3+,/sets/4283-1/Trial-Size-Box-3
4284,Trial Size Box 5+,/sets/4284-1/Trial-Size-Box-5
4285,"Basic Building Set, 5+",/sets/4285-1/Basic-Building-Set-5
4288,Classic Bucket,/sets/4288-1/Classic-Bucket
4291,Big Box Playscape,/sets/4291-1/Big-Box-Playscape
4293,Value Pack,/sets/4293-1/Value-Pack
4519,Rail Crossing,/sets/4519-1/Rail-Crossing
4533,Train Track Snow Remover,/sets/4533-1/Train-Track-Snow-Remover
4541,Rail and Road Service Truck,/sets/4541-1/Rail-and-Road-Service-Truck
4553,Train Wash,/sets/4553-1/Train-Wash
4556,Train Station,/sets/4556-1/Train-Station
4557,Freight Loading Station,/sets/4557-1/Freight-Loading-Station
4560,Railway Express,/sets/4560-1/Railway-Express
4561,Railway Express,/sets/4561-1/Railway-Express
4805,Ninja Knights,/sets/4805-1/Ninja-Knights
4910,The Hover Scout,/sets/4910-1/The-Hover-Scout
4920,Rapid Rider,/sets/4920-1/Rapid-Rider
4930,The Rock Raiders,/sets/4930-1/The-Rock-Raiders
4940,The Granite Grinder,/sets/4940-1/The-Granite-Grinder
4950,The Loader-Dozer,/sets/4950-1/The-Loader-Dozer
4959,The Loader-Dozer,/sets/4959-1/The-Loader-Dozer
4970,The Chrome Crusher,/sets/4970-1/The-Chrome-Crusher
4980,The Tunnel Transport,/sets/4980-1/The-Tunnel-Transport
4990,The Rock Raiders HQ,/sets/4990-1/The-Rock-Raiders-HQ
5021,Primo Wagons,/sets/5021-1/Primo-Wagons
5025,Duplo Tubes with Balls,/sets/5025-1/Duplo-Tubes-with-Balls
5203,Technic Alloy Wheels (and Tyres),/sets/5203-1/Technic-Alloy-Wheels-(and-Tyres)
5204,Technic Competition Accessories,/sets/5204-1/Technic-Competition-Accessories
5205,Technic Wheels and Rubber Bands,/sets/5205-1/Technic-Wheels-and-Rubber-Bands
5215,Green Bricks Assorted,/sets/5215-1/Green-Bricks-Assorted
5216,Black Roof Bricks Assorted,/sets/5216-1/Black-Roof-Bricks-Assorted
5217,Black Plates Assorted,/sets/5217-1/Black-Plates-Assorted
5313,Town / Space Accessories,/sets/5313-1/Town-Space-Accessories
5314,Town / Res-Q Equipment,/sets/5314-1/Town-Res-Q-Equipment
5315,Connectors,/sets/5315-1/Connectors
5316,Transparent Accessories,/sets/5316-1/Transparent-Accessories
5317,Wild West Accessories,/sets/5317-1/Wild-West-Accessories
5318,Head Wear,/sets/5318-1/Head-Wear
5319,Decorated Elements,/sets/5319-1/Decorated-Elements
5320,"Small Plates Assorted, White",/sets/5320-1/Small-Plates-Assorted-White
5321,Large White Plates Assorted,/sets/5321-1/Large-White-Plates-Assorted
5399,Belville Accessories,/sets/5399-1/Belville-Accessories
5413,LEGO Scala Service,/sets/5413-1/LEGO-Scala-Service
5414,LEGO Scala Crazy Cooking,/sets/5414-1/LEGO-Scala-Crazy-Cooking
5415,LEGO Scala,/sets/5415-1/LEGO-Scala
5533,Red Fury,/sets/5533-1/Red-Fury
5563,Racing Truck,/sets/5563-1/Racing-Truck
5703,LEGO Racers,/sets/5703-1/LEGO-Racers
5704,LEGO Racers,/sets/5704-1/LEGO-Racers
5705,LEGO Racers,/sets/5705-1/LEGO-Racers
5706,LEGOLAND,/sets/5706-1/LEGOLAND
5707,LEGO Friends,/sets/5707-1/LEGO-Friends
5708,LEGO Rock Raiders,/sets/5708-1/LEGO-Rock-Raiders
5709,LEGO Rock Raiders,/sets/5709-1/LEGO-Rock-Raiders
5801,Millimy the Fairy,/sets/5801-1/Millimy-the-Fairy
5802,Princess Rosaline,/sets/5802-1/Princess-Rosaline
5803,Iris,/sets/5803-1/Iris
5804,Witch's Cottage,/sets/5804-1/Witch-s-Cottage
5805,Princess Rosaline's Room,/sets/5805-1/Princess-Rosaline-s-Room
5807,The Royal Stable,/sets/5807-1/The-Royal-Stable
5808,The Enchanted Palace,/sets/5808-1/The-Enchanted-Palace
5811,Prince Justin,/sets/5811-1/Prince-Justin
5812,King,/sets/5812-1/King
5901,River Raft,/sets/5901-1/River-Raft
5902,River Raft,/sets/5902-1/River-Raft
5905,Hidden Treasure,/sets/5905-1/Hidden-Treasure
5906,Ruler of the Jungle,/sets/5906-1/Ruler-of-the-Jungle
5925,Pontoon Plane,/sets/5925-1/Pontoon-Plane
5936,Spider's Secret,/sets/5936-1/Spider-s-Secret
5956,Expedition Balloon,/sets/5956-1/Expedition-Balloon
5976,River Expedition,/sets/5976-1/River-Expedition
5986,Amazon Ancient Ruins,/sets/5986-1/Amazon-Ancient-Ruins
6425,TV Chopper,/sets/6425-1/TV-Chopper
6427,Road Signs,/sets/6427-1/Road-Signs
6429,Blaze Responder,/sets/6429-1/Blaze-Responder
6432,Speedway Transport,/sets/6432-1/Speedway-Transport
6433,Coast Watch,/sets/6433-1/Coast-Watch
6434,Roadside Repair,/sets/6434-1/Roadside-Repair
6435,Coast Guard HQ,/sets/6435-1/Coast-Guard-HQ
6436,Go-Kart,/sets/6436-1/Go-Kart
6437,Beach Buggy,/sets/6437-1/Beach-Buggy
6439,Mini Dumper,/sets/6439-1/Mini-Dumper
6446,Crane Truck,/sets/6446-1/Crane-Truck
6447,Dumper,/sets/6447-1/Dumper
6452,Mini Rocket Launcher,/sets/6452-1/Mini-Rocket-Launcher
6453,Com-Link Cruiser,/sets/6453-1/Com-Link-Cruiser
6454,Countdown Corner,/sets/6454-1/Countdown-Corner
6455,Space Simulation Station,/sets/6455-1/Space-Simulation-Station
6456,Mission Control,/sets/6456-1/Mission-Control
6457,Astronaut Figure,/sets/6457-1/Astronaut-Figure
6458,Satellite with Astronaut,/sets/6458-1/Satellite-with-Astronaut
6459,Fuel Truck,/sets/6459-1/Fuel-Truck
6460,{unknown},/sets/6460-1/{unknown}
6461,Surveillance Chopper,/sets/6461-1/Surveillance-Chopper
6463,Lunar Rover,/sets/6463-1/Lunar-Rover
6464,Super Rescue Complex,/sets/6464-1/Super-Rescue-Complex
6465,Space Port Jet,/sets/6465-1/Space-Port-Jet
6467,Power Pitstop,/sets/6467-1/Power-Pitstop
6468,Tow-n-Go Value Pack,/sets/6468-1/Tow-n-Go-Value-Pack
6469,Space Port Value Pack,/sets/6469-1/Space-Port-Value-Pack
6498,Go-Kart,/sets/6498-1/Go-Kart
6942,Zo Weevil,/sets/6942-1/Zo-Weevil
6943,Speed Sled,/sets/6943-1/Speed-Sled
7101,Lightsaber Duel,/sets/7101-1/Lightsaber-Duel
7110,Landspeeder,/sets/7110-1/Landspeeder
7111,Droid Fighter,/sets/7111-1/Droid-Fighter
7121,Naboo Swamp,/sets/7121-1/Naboo-Swamp
7128,Speeder Bikes,/sets/7128-1/Speeder-Bikes
7130,Snowspeeder,/sets/7130-1/Snowspeeder
7131,Anakin's Podracer,/sets/7131-1/Anakin-s-Podracer
7140,X-wing Fighter,/sets/7140-1/X-wing-Fighter
7141,Naboo Fighter,/sets/7141-1/Naboo-Fighter
7150,TIE Fighter & Y-wing,/sets/7150-1/TIE-Fighter-Y-wing
7151,Sith Infiltrator,/sets/7151-1/Sith-Infiltrator
7161,Gungan Sub,/sets/7161-1/Gungan-Sub
7171,Mos Espa Podrace,/sets/7171-1/Mos-Espa-Podrace
8246,Hydro Racer,/sets/8246-1/Hydro-Racer
8247,Road Rebel,/sets/8247-1/Road-Rebel
8251,Sonic Cycle,/sets/8251-1/Sonic-Cycle
8252,Beach Buster,/sets/8252-1/Beach-Buster
8253,Fire Helicopter,/sets/8253-1/Fire-Helicopter
8255,Rescue Bike,/sets/8255-1/Rescue-Bike
8268,Scorpion Attack,/sets/8268-1/Scorpion-Attack
8269,Cyber Stinger,/sets/8269-1/Cyber-Stinger
8444,Air Enforcer,/sets/8444-1/Air-Enforcer
8445,Indy Storm,/sets/8445-1/Indy-Storm
8446,Crane Truck,/sets/8446-1/Crane-Truck
8448,Super Street Sensation,/sets/8448-1/Super-Street-Sensation
8450,The Mission,/sets/8450-1/The-Mission
8500,Torch,/sets/8500-1/Torch
8501,Ski,/sets/8501-1/Ski
8502,Turbo,/sets/8502-1/Turbo
8503,Scuba,/sets/8503-1/Scuba
8504,Jet,/sets/8504-1/Jet
8505,Amazon,/sets/8505-1/Amazon
8506,Granite,/sets/8506-1/Granite
8507,Electro,/sets/8507-1/Electro
8508,Supplementary Discs,/sets/8508-1/Supplementary-Discs
8520,Millennium Slizer,/sets/8520-1/Millennium-Slizer
9065,Brick Bulk Set,/sets/9065-1/Brick-Bulk-Set
9122,Vehicles,/sets/9122-1/Vehicles
9301,Traffic Signs,/sets/9301-1/Traffic-Signs
9533,Numbers Set,/sets/9533-1/Numbers-Set
9633,Advanced Air Power Set,/sets/9633-1/Advanced-Air-Power-Set
9680,"Energy Work, Power Starter Set",/sets/9680-1/Energy-Work-Power-Starter-Set
9709,RCX Programmable LEGO Brick,/sets/9709-1/RCX-Programmable-LEGO-Brick
9735,Robotics Discovery Set,/sets/9735-1/Robotics-Discovery-Set
9738,RCX Remote Control Unit,/sets/9738-1/RCX-Remote-Control-Unit
9747,Robotics Invention System,/sets/9747-1/Robotics-Invention-System
9748,Droid Developer Kit,/sets/9748-1/Droid-Developer-Kit
9755,Temperature Sensor,/sets/9755-1/Temperature-Sensor
9756,Rotation Sensor,/sets/9756-1/Rotation-Sensor
9757,Touch Sensor,/sets/9757-1/Touch-Sensor
9758,Light Sensor,/sets/9758-1/Light-Sensor
9805,Duplo Play Wall,/sets/9805-1/Duplo-Play-Wall
9912,Solar Cell,/sets/9912-1/Solar-Cell
9916,Capacitor,/sets/9916-1/Capacitor
4127417,Super Value Pack,/sets/4127417-1/Super-Value-Pack
0000,BAU MIT!,/sets/BAUMIT-1/BAU-MIT!
LEGO Modellers,Animals,/sets/ISBN0751362026-1/LEGO-Modellers-Animals
LEGO Modellers,Fabulous Figures,/sets/ISBN0751362034-1/LEGO-Modellers-Fabulous-Figures
0000,The Ultimate LEGO Book,/sets/ISBN078944691X-1/The-Ultimate-LEGO-Book
1086,Bulk Bucket,/sets/1086-1/Bulk-Bucket
1177,Santa's Truck,/sets/1177-1/Santa-s-Truck
1196,Telekom Race Cyclist,/sets/1196-1/Telekom-Race-Cyclist
1197,Telekom Race Cyclist and Television Motorbike,/sets/1197-1/Telekom-Race-Cyclist-and-Television-Motorbike
1198,Telekom Race Cyclists and Service Crew,/sets/1198-1/Telekom-Race-Cyclists-and-Service-Crew
1199,Telekom Race Cyclists and Winners' Podium,/sets/1199-1/Telekom-Race-Cyclists-and-Winners-Podium
1261,Tea With Bumble Bee,/sets/1261-1/Tea-With-Bumble-Bee
1263,Easter Bunny,/sets/1263-1/Easter-Bunny
1264,Easter Chicks,/sets/1264-1/Easter-Chicks
1272,Blue Racer,/sets/1272-1/Blue-Racer
1273,Red Four Wheel Driver,/sets/1273-1/Red-Four-Wheel-Driver
1278,Jones and Baby Tyranno,/sets/1278-1/Jones-and-Baby-Tyranno
1279,Cunningham's Dinofinder,/sets/1279-1/Cunningham-s-Dinofinder
1280,Dr. Kilroy's Microcopter,/sets/1280-1/Dr-Kilroy-s-Microcopter
1281,Mike's Dinohunter,/sets/1281-1/Mike-s-Dinohunter
1282,Blue Racer,/sets/1282-1/Blue-Racer
1283,Red Four Wheel Driver,/sets/1283-1/Red-Four-Wheel-Driver
1284,Green Buggy,/sets/1284-1/Green-Buggy
1285,Yellow Tiger,/sets/1285-1/Yellow-Tiger
1286,King Leo's Spear Cart,/sets/1286-1/King-Leo-s-Spear-Cart
1287,Richard's Arrowseat,/sets/1287-1/Richard-s-Arrowseat
1288,Bull's Fire Attacker,/sets/1288-1/Bull-s-Fire-Attacker
1289,Weezil's Stone Bomber,/sets/1289-1/Weezil-s-Stone-Bomber
1290,Lava Buggy,/sets/1290-1/Lava-Buggy
1291,Power Bike,/sets/1291-1/Power-Bike
1292,Frost Flyer,/sets/1292-1/Frost-Flyer
1293,Swamp Craft,/sets/1293-1/Swamp-Craft
1294,Fire Helicopter,/sets/1294-1/Fire-Helicopter
1295,Water Rider,/sets/1295-1/Water-Rider
1296,Land Scooper,/sets/1296-1/Land-Scooper
1297,Speed Patroller,/sets/1297-1/Speed-Patroller
1349,Steven Spielberg Moviemaker Set,/sets/1349-1/Steven-Spielberg-Moviemaker-Set
1450,DUPLO Bucket,/sets/1450-1/DUPLO-Bucket
1515,Classic Pen Series 1,/sets/1515-1/Classic-Pen-Series-1
1516,Decoder Pen Series 1,/sets/1516-2/Decoder-Pen-Series-1
1517,Hieroglyph Pen Series 1,/sets/1517-2/Hieroglyph-Pen-Series-1
1518,Race Pen Series 1,/sets/1518-2/Race-Pen-Series-1
1519,Sport Pen Series 1,/sets/1519-1/Sport-Pen-Series-1
1520,Adventure Pen Series 1,/sets/1520-2/Adventure-Pen-Series-1
1522,Soccer Pen Series 2,/sets/1522-1/Soccer-Pen-Series-2
1523,Arctic Pen Series 2,/sets/1523-1/Arctic-Pen-Series-2
1524,Dino Island Pen Series 2,/sets/1524-1/Dino-Island-Pen-Series-2
1525,World Pen Series 2,/sets/1525-2/World-Pen-Series-2
2027,Pen Pack Alpha,/sets/2027-1/Pen-Pack-Alpha
2028,Pen Pack Classic,/sets/2028-1/Pen-Pack-Classic
2029,Pen Pack Dream Star,/sets/2029-1/Pen-Pack-Dream-Star
2030,Pen Pack Safari,/sets/2030-2/Pen-Pack-Safari
2077,My Bumble Bee,/sets/2077-1/My-Bumble-Bee
2155,Water-Plane,/sets/2155-1/Water-Plane
2156,Racer,/sets/2156-1/Racer
2157,Speed Boat,/sets/2157-1/Speed-Boat
2158,Copter,/sets/2158-1/Copter
2225,Heavy Loader,/sets/2225-1/Heavy-Loader
2250,Advent Calendar,/sets/2250-1/Advent-Calendar
2297,Cute Building Animals,/sets/2297-1/Cute-Building-Animals
2332,DUPLO Bucket (XL) - Elephants,/sets/2332-1/DUPLO-Bucket-(XL)-Elephants
2400,Cute Building Vehicles,/sets/2400-1/Cute-Building-Vehicles
2468,My First Rattle,/sets/2468-1/My-First-Rattle
2477,Basic Building Set,/sets/2477-1/Basic-Building-Set
2503,Musical Apple,/sets/2503-1/Musical-Apple
2514,Activity Friends,/sets/2514-1/Activity-Friends
2517,My Rattle Friends,/sets/2517-1/My-Rattle-Friends
2522,Play Book,/sets/2522-1/Play-Book
2524,My Racing Bugs,/sets/2524-1/My-Racing-Bugs
